EmpID,FirstName,LastName,StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
1415,Aubrey,Kim,22-Aug-20,,Production Technician I,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,14-08-1977,MA,Tower Hand,Male,Exceeds,3,16-09-2022,2,2,1,28-Dec-22,Customer Service,Internal,Incomplete,Aaronburgh,Joshua David,3,633.96
1416,Edward,Love,09-Apr-20,,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,12-09-1953,MA,Flagger,Male,Exceeds,3,11-05-2023,5,4,3,27-Oct-22,Customer Service,External,Passed,Fordside,Julie Lewis,2,638.69
1417,Paisley,Avery,30-Mar-21,,Production Technician I,MSC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Aerial,02-02-1949,MA,Supervisor,Female,Exceeds,3,31-12-2022,3,5,2,05-Jan-23,Project Management,Internal,Passed,North James,Brandon Braun,1,643.82
1418,Kaiden,Leblanc,26-Sep-18,,Production Technician I,NEL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,30-12-2000,MA,Project Manager,Female,Needs Improvement,3,25-11-2022,2,1,3,24-Jun-23,Project Management,External,Failed,Lake Davidbury,Jermaine Coleman,1,840.76
1419,Shania,Bauer,22-May-23,,Production Technician I,PL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,11-01-1984,MA,Laborer,Female,Exceeds,3,11-02-2023,4,2,1,13-Apr-23,Leadership Development,Internal,Passed,Port Hannahhaven,Andrew Schwartz,1,108.04
1420,Danna,Hines,04-Jun-21,,Production Technician I,PYZ,Active,Contract,Zone B,Temporary,Unk,,Production       ,Project Management - Con,29-12-1950,MA,Project Manager,Female,Exceeds,3,12-06-2023,1,2,4,16-Feb-23,Communication Skills,Internal,Completed,Kevinfort,Kari Finley,5,889.57
1421,Bennett,Bowen,22-Oct-19,25-Jul-23,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Involuntary,Message eat guy pattern score suffer.,Production       ,General - Con,30-11-1948,MA,Administration,Female,Exceeds,3,03-09-2022,3,5,5,08-Dec-22,Customer Service,Internal,Completed,Kevinmouth,Karen Brown,5,835.97
1422,Gianna,Lopez,04-Oct-19,18-Oct-20,Production Technician I,TNS,Future Start,Full-Time,Zone B,Full-Time,Involuntary,Buy ability certain question begin mind.,Production       ,Technology / It,02-10-1994,MA,Technician,Female,Needs Improvement,3,10-04-2023,1,5,2,13-Apr-23,Technical Skills,Internal,Failed,Lake Lauren,Andrea Cervantes,3,585.66
1423,Azaria,Young,25-Jun-22,,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Aerial,12-03-1992,MA,Laborer,Female,Needs Improvement,3,23-03-2023,2,5,5,15-Mar-23,Communication Skills,Internal,Passed,Hernandezstad,James Welch,3,255.55
1424,Aydin,Bautista,17-Nov-21,03-Aug-22,Production Technician I,BPC,Leave of Absence,Full-Time,Zone B,Part-Time,Voluntary,Sound there everybody anything.,Production       ,General - Con,08-12-1982,MA,Laborer,Female,Needs Improvement,3,03-09-2022,4,4,5,05-Mar-23,Technical Skills,External,Incomplete,Port Christiantown,Sean Wallace,4,695.24
1425,Antoine,Schaefer,04-Aug-19,,Production Technician I,CCDR,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,21-06-1942,MA,Technician,Female,Needs Improvement,3,06-09-2022,2,3,1,13-Mar-23,Technical Skills,Internal,Failed,Beckland,Michael Barnes,1,850.15
1426,Milagros,Cobb,08-Mar-22,12-Nov-22,Production Technician I,EW,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Retirement,Hold season meeting voice.,Production       ,General - Con,19-07-2000,MA,Technician,Female,Exceeds,3,11-07-2023,4,5,5,02-Dec-22,Project Management,External,Completed,Mcfarlandside,Mary Baker,3,938.04
1427,Jean,Duffy,22-Feb-19,,Production Technician II,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,09-05-1953,MA,Project Manager,Male,Needs Improvement,3,09-02-2023,1,2,3,25-Apr-23,Project Management,External,Passed,Brettview,Crystal Norton,1,684.24
1428,Campbell,Doyle,08-Dec-22,,Production Technician II,SVG,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Executive,26-02-1970,MA,Director,Male,Exceeds,3,04-06-2023,3,5,2,30-Aug-22,Technical Skills,Internal,Failed,South Crystal,Dr. Jennifer Jones,5,956.11
1429,Deven,Vincent,22-Nov-19,12-Mar-22,Production Technician II,EW,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,History avoid music new teach south only require.,Production       ,Field Operations,02-09-1944,MA,Technician,Female,Exceeds,3,23-03-2023,1,4,3,26-Nov-22,Communication Skills,External,Failed,Nicholsview,Claudia Williams,4,441.43
1430,Evangeline,Downs,13-Feb-23,03-Mar-23,Production Technician II,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Hour range a country focus.,Production       ,Yard (Material Handling),19-01-1959,MA,Shop,Female,Needs Improvement,3,15-09-2022,2,2,2,26-Aug-22,Leadership Development,External,Passed,New Robertfurt,Thomas Moran,4,193.99
1431,Kaley,Ali,15-Mar-19,,Production Technician II,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,31-10-1951,MA,Laborer,Female,Exceeds,3,28-10-2022,2,1,1,15-Oct-22,Technical Skills,External,Failed,Kellyland,Danielle Peck,3,790.72
1432,Madeline,Bernard,18-Jul-19,,Production Technician II,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Project Management - Con,29-07-1991,MA,Administration,Male,Exceeds,3,13-10-2022,4,3,4,06-Aug-22,Communication Skills,Internal,Completed,Patelstad,Crystal Baldwin,4,894.75
1433,Alijah,Singh,09-Apr-21,28-Nov-21,Production Technician I,SVG,Active,Part-Time,Zone C,Part-Time,Voluntary,Tree network those success nature control.,Production       ,General - Con,25-08-1995,MA,Clerk,Female,Needs Improvement,3,06-08-2022,5,1,3,18-Sep-22,Customer Service,Internal,Passed,South Jose,Tiffany Adams,4,863.73
1434,Ayla,Roberts,30-Dec-18,30-Mar-23,Production Technician I,EW,Active,Part-Time,Zone C,Part-Time,Voluntary,Brother work amount rock newspaper.,Production       ,Splicing,28-12-1986,MA,Splicer,Female,Exceeds,3,21-10-2022,1,2,3,27-Apr-23,Project Management,External,Incomplete,Patriciamouth,Diane Alvarado,2,746.99
1435,Isai,Mcfarland,30-Jul-21,,Production Technician I,MSC,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,29-11-1998,MA,Laborer,Female,Exceeds,3,23-03-2023,4,2,3,21-Sep-22,Leadership Development,Internal,Passed,Morganshire,Jessica Alexander,4,360.38
1436,Brent,Dominguez,28-Oct-22,,Production Technician I,TNS,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,27-05-1989,MA,Laborer,Male,Needs Improvement,3,09-07-2023,1,2,2,26-Aug-22,Technical Skills,Internal,Incomplete,New Emilyland,Andrew Hendricks,1,298.3
1437,Lorena,Graves,29-Oct-20,,Production Technician I,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,25-06-1996,MA,Manager,Male,Exceeds,3,06-01-2023,4,5,5,28-Dec-22,Leadership Development,External,Passed,South Rickyton,James Garcia,3,537.12
1438,Lucian,Mora,17-Mar-23,22-Mar-23,Production Technician I,WBL,Active,Contract,Zone B,Part-Time,Voluntary,Order risk think. North born would might.,Production       ,Field Operations,16-12-1977,MA,Foreman,Male,Exceeds,3,21-01-2023,1,4,1,12-May-23,Customer Service,External,Passed,Lake Tony,George Swanson,2,996.18
1439,Dangelo,Gould,20-Jul-22,26-Apr-23,Production Technician I,NEL,Active,Full-Time,Zone A,Temporary,Voluntary,Establish go so someone might none stop citizen.,Production       ,General - Con,24-01-1988,MA,Laborer,Female,Needs Improvement,3,29-11-2022,3,1,3,20-Jun-23,Communication Skills,Internal,Completed,Roseberg,Brandy Allison,4,764.43
1440,Humberto,Horn,04-Aug-23,,Production Technician I,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,21-02-1997,MA,Driver,Female,Needs Improvement,3,02-11-2022,3,1,4,13-Nov-22,Communication Skills,External,Failed,Jessetown,Michael Carlson,5,490.33
1441,Miranda,Chavez,26-Nov-21,23-Sep-22,Production Technician I,BPC,Active,Contract,Zone A,Temporary,Voluntary,Show home than data her. Act speak also best.,Production       ,Field Operations,16-03-1982,MA,Laborer,Female,Needs Improvement,3,07-04-2023,1,1,5,23-Oct-22,Customer Service,Internal,Incomplete,Gallowaychester,Heather Price,4,758.41
1442,Makena,Mcintosh,27-Sep-18,,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Safety,10-07-1993,MA,Safety,Female,Needs Improvement,3,11-01-2023,2,4,2,21-Feb-23,Technical Skills,External,Incomplete,Kingview,Heather Butler,3,367.56
1443,Armani,Crawford,04-Aug-19,,Production Technician I,SVG,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,25-02-1960,MA,Technician,Female,Needs Improvement,3,12-06-2023,5,2,3,03-May-23,Leadership Development,Internal,Failed,Sarahberg,Kimberly Gray,5,582.49
1444,Eugene,Bird,03-Oct-19,,Production Technician I,EW,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,21-02-1972,MA,Laborer,Female,Needs Improvement,3,21-12-2022,5,5,3,30-Jan-23,Leadership Development,External,Incomplete,New Jennaton,Christopher Garcia,2,561.14
1445,Connor,Larsen,05-Sep-21,29-Sep-22,Production Technician I,MSC,Future Start,Part-Time,Zone C,Part-Time,Voluntary,Party make program beat.,Production       ,Aerial,16-12-1963,MA,Labor,Female,Exceeds,3,17-11-2022,2,2,4,20-Jul-23,Communication Skills,Internal,Passed,Kathleenhaven,Angela Perez MD,5,458.8
1446,Harley,Mccullough,21-Jul-20,28-Feb-23,Production Technician I,TNS,Future Start,Full-Time,Zone B,Temporary,Involuntary,Be room ready hotel drug pressure.,Production       ,Aerial,10-04-1997,MA,Driver,Female,Exceeds,3,15-06-2023,1,1,5,06-Feb-23,Communication Skills,Internal,Passed,Jenniferville,Jennifer Estrada,3,207.17
1447,Lucian,Montoya,12-Dec-22,26-Jun-23,Production Technician I,PYZ,Leave of Absence,Full-Time,Zone C,Part-Time,Resignation,Far special physical including shoulder among.,Production       ,Field Operations,14-07-1954,MA,Supervisor,Female,Exceeds,3,17-08-2022,4,4,1,26-May-23,Technical Skills,External,Completed,Merrittstad,Johnny Austin,4,784.89
1448,Shiloh,Baird,13-Sep-20,,Production Technician I,WBL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,13-08-1976,MA,Technician,Female,Needs Improvement,3,23-10-2022,1,1,3,06-Aug-22,Leadership Development,Internal,Failed,Billymouth,Vicki Cook,5,151.43
1449,Tara,Alvarado,15-Nov-22,,Production Technician II,PL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,General - Sga,14-09-1965,MA,Administrator,Male,Needs Improvement,3,11-08-2022,4,2,2,09-Oct-22,Customer Service,Internal,Passed,Shermanhaven,Kristen Brown,5,675.71
1450,Raina,Vaughan,07-Feb-20,20-Apr-22,Production Technician II,PYZ,Voluntarily Terminated,Full-Time,Zone C,Temporary,Retirement,Dog hot civil democratic tree public.,Production       ,Field Operations,20-02-1958,MA,Manager,Male,Needs Improvement,3,22-04-2023,5,1,2,23-Jun-23,Project Management,Internal,Incomplete,Whitefurt,Thomas Frederick,5,436.63
1451,Sienna,Bullock,31-Dec-22,,Production Technician II,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Splicing,20-12-1944,MA,Technician,Female,Needs Improvement,3,27-12-2022,4,3,4,25-Oct-22,Communication Skills,External,Completed,Teresaberg,Jason Leonard,2,387.11
1452,Tyrese,Goodman,26-Mar-19,,Production Technician II,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,29-03-1953,MA,Driver,Female,Needs Improvement,3,14-08-2022,4,4,5,04-Sep-22,Technical Skills,Internal,Passed,Suarezfort,Janet Schneider,4,320.38
1453,Giovanni,Landry,22-Mar-23,,Production Technician II,WBL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Engineers,20-08-1990,MA,Engineer,Male,Needs Improvement,3,12-09-2022,1,5,1,05-Apr-23,Technical Skills,Internal,Passed,Pearsonfort,Bryan Sanchez,2,294.55
1454,Javon,Moses,23-Dec-22,25-Dec-22,Production Technician II,WBL,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,How civil act war dinner even campaign language.,Production       ,General - Con,12-03-1977,MA,Lineman,Male,Needs Improvement,3,28-07-2023,2,2,1,14-Dec-22,Customer Service,External,Completed,South Anthonystad,Gina Williams,1,832.86
1455,Alonso,Williams,27-Dec-19,,Production Technician I,PL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Sga,19-03-1995,MA,Administrator,Female,Needs Improvement,3,04-07-2023,2,2,4,15-May-23,Leadership Development,Internal,Passed,Wallacemouth,Rachel Moore,5,223.34
1456,Kamila,Rosales,25-Jun-19,09-Jul-19,Production Technician I,PYZ,Active,Full-Time,Zone B,Full-Time,Resignation,Amount much food.,Production       ,Engineers,08-10-1956,MA,Engineer,Female,Exceeds,3,31-08-2022,2,1,5,30-Sep-22,Customer Service,External,Incomplete,Lake Olivia,Heather Peters,3,456.95
1457,Jadiel,French,23-Nov-18,,Production Technician I,SVG,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,03-08-1977,MA,Driller,Female,Exceeds,3,02-07-2023,2,1,1,11-May-23,Project Management,External,Passed,Jameston,Mrs. Brittany Avila,5,988.47
1458,Brennan,Jefferson,17-Jan-21,,Production Technician I,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,19-03-1994,MA,Foreman,Female,Exceeds,3,06-02-2023,2,2,4,22-May-23,Technical Skills,External,Incomplete,Graymouth,Brittany Mack,1,429.49
1459,Noe,Glenn,08-Sep-21,,Production Technician I,WBL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,12-08-1946,MA,Technician,Male,Exceeds,3,10-09-2022,5,2,5,18-Oct-22,Project Management,Internal,Failed,Michelleview,Mark Cooper,3,798.97
1460,Vaughn,Kim,24-Feb-21,18-Jun-22,Production Technician I,BPC,Active,Full-Time,Zone A,Temporary,Retirement,Deal strong chance cold.,Production       ,Wireline Construction,29-05-1955,MA,Foreman,Male,Exceeds,3,23-02-2023,2,3,1,06-Mar-23,Customer Service,Internal,Incomplete,Michelleshire,Richard Harris,2,864.22
1461,Anabel,Evans,12-Apr-19,28-Sep-20,Production Technician I,CCDR,Active,Full-Time,Zone C,Full-Time,Retirement,Drive feel its former end allow.,Production       ,Project Management - Con,03-03-2001,MA,Technician,Female,Exceeds,3,09-04-2023,1,1,2,01-Jun-23,Communication Skills,Internal,Passed,West Jessicamouth,Crystal Roberts,1,302.52
1462,Elisabeth,Irwin,13-Jul-23,,Production Technician I,EW,Active,Contract,Zone C,Temporary,Unk,,Production       ,Fielders,07-03-1960,MA,Engineer,Female,Exceeds,3,31-08-2022,4,5,5,02-Feb-23,Leadership Development,External,Completed,East Sarahstad,Alisha Petersen,4,152.66
1463,Bo,Bradford,05-Oct-20,,Production Technician I,MSC,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,28-11-1975,MA,Technician,Female,Exceeds,3,13-03-2023,5,4,5,14-Apr-23,Customer Service,Internal,Completed,Lake Stephaniefort,Ralph Chavez,2,399.05
1464,Dustin,Beasley,27-Jan-19,,Production Technician I,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,01-10-1957,MA,Supervisor,Female,Exceeds,3,04-07-2023,2,5,1,25-Jun-23,Customer Service,Internal,Completed,Navarrochester,Samuel Sparks,2,791.74
1465,Dean,Winters,17-Dec-20,20-Nov-21,Production Technician I,PL,Active,Part-Time,Zone A,Full-Time,Retirement,Big evening develop our peace how reality place.,Production       ,Technology / It,22-06-1958,MA,Analyst,Female,Exceeds,3,02-06-2023,1,1,3,06-Dec-22,Leadership Development,External,Incomplete,New Jordan,Pamela Rodriguez,4,770.23
1466,Chanel,Dougherty,04-Mar-21,,Production Technician I,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Billable Consultants,08-03-1989,MA,Engineer,Female,Exceeds,3,05-12-2022,1,4,5,16-Dec-22,Project Management,External,Completed,Johnsontown,Valerie Collins,3,746.05
1467,Phoebe,Dorsey,30-Mar-23,,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,People Services,16-04-1989,MA,Generalist,Female,Fully Meets,3,13-08-2022,3,4,2,13-Jan-23,Technical Skills,External,Completed,East Danielside,Jennifer Richmond,2,177.66
1468,Coleman,Bridges,27-Dec-18,,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,30-08-1965,MA,Laborer,Female,Exceeds,3,21-04-2023,3,1,3,10-Apr-23,Leadership Development,Internal,Passed,Sharonfort,Sharon Matthews,5,429.38
1469,Juliet,Bautista,20-Sep-21,,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,17-08-1976,MA,Lineman,Female,Exceeds,3,23-02-2023,4,2,4,25-Aug-22,Leadership Development,External,Incomplete,Sharonstad,Wendy Lopez,3,867.59
1470,Julia,Lawrence,08-Feb-23,,Production Technician I,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Sga,20-09-1995,MA,Administrator,Female,Exceeds,3,21-03-2023,1,4,1,17-Apr-23,Communication Skills,External,Failed,Lisaport,Anita Wright,5,502.65
1471,Kinley,Dean,16-Oct-19,12-Jan-22,Production Technician II,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Explain happen heavy wall hot year ability.,Production       ,Field Operations,09-04-1960,MA,Lineman,Male,Exceeds,3,23-12-2022,3,4,2,06-Mar-23,Technical Skills,Internal,Completed,South Johnchester,Reginald Shaw,3,488.68
1472,Karina,Mccarthy,31-Aug-21,,Production Technician II,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Project Management - Con,14-04-1972,MA,Field Project Manager,Male,Exceeds,3,02-09-2022,2,4,1,11-Apr-23,Project Management,Internal,Passed,Mistybury,Albert Schneider,3,416.76
1473,Ruben,Kirby,25-Sep-20,,Production Technician II,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,06-10-1942,MA,Laborer,Female,Exceeds,3,11-12-2022,5,2,1,11-Feb-23,Leadership Development,External,Passed,Mackenziemouth,Mark Ramirez,4,336.08
1474,Alexia,Hughes,01-Feb-23,03-Feb-23,Production Technician II,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Then sing son.,Production       ,Engineers,13-07-1942,MA,Engineer,Female,Exceeds,3,22-09-2022,2,1,3,19-Feb-23,Project Management,External,Failed,Lake Kelliton,Stephanie Stevens,1,798.37
1475,Miles,Gill,17-Jan-23,21-May-23,Production Technician II,TNS,Active,Full-Time,Zone A,Temporary,Resignation,Teacher style heart so. Answer Mr that.,Production       ,Wireline Construction,19-08-1993,MA,Laborer,Male,Exceeds,3,25-07-2023,2,3,3,04-Nov-22,Technical Skills,Internal,Passed,Lake Veronica,Sherry Cortez,3,499.48
1476,Kaden,Woodard,07-Dec-19,02-Sep-20,Production Technician II,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Voluntary,Value health model day production identify.,Production       ,Field Operations,07-11-1962,MA,Foreman,Male,PIP,3,21-12-2022,1,4,1,08-Mar-23,Technical Skills,External,Completed,Shelbyside,David Evans,2,615.32
1477,Frida,Wilkins,21-Nov-18,11-Jan-22,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Retirement,Great relate within you. Red bill unit school.,Production       ,Wireline Construction,12-09-1963,MA,Laborer,Female,Exceeds,3,24-02-2023,5,5,3,12-Mar-23,Technical Skills,External,Failed,Reyesview,Leonard Miller,5,410.36
1478,Kamron,Doyle,15-Feb-21,18-Jul-23,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Expert skill prove book wear half though.,Production       ,Field Operations,21-09-1953,MA,Locator,Female,Exceeds,3,22-11-2022,1,1,3,03-Aug-23,Leadership Development,External,Failed,North Ryan,Glenn Jensen,5,453.86
1479,Blaine,Rose,06-Jan-21,,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Project Management - Con,04-12-1951,MA,Coordinator,Female,Exceeds,3,23-08-2022,3,4,2,23-Jan-23,Project Management,Internal,Failed,South Joseton,Nathaniel Blevins,1,975.27
1480,Elena,Gilmore,18-Jan-19,,Production Technician I,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Shop (Fleet),27-04-1994,MA,Mechanic,Male,Needs Improvement,3,16-02-2023,5,1,4,18-Apr-23,Leadership Development,External,Failed,Lake Meghan,Thomas Allen DDS,2,946.81
1481,Ashlynn,Moses,15-Mar-23,,Production Technician I,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,09-07-2000,MA,Technician,Male,Exceeds,3,24-07-2023,3,5,3,16-May-23,Communication Skills,Internal,Completed,Cooperview,Richard Flynn,5,142.57
1482,Esmeralda,Galvan,11-Nov-19,,Production Technician I,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Finance & Accounting,02-02-1952,MA,Vp,Female,Exceeds,3,23-04-2023,1,1,1,13-Oct-22,Customer Service,Internal,Completed,Johnview,William Jones,5,186.57
1483,Ignacio,Wiley,21-Aug-22,20-Jan-23,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Retirement,A discussion quite mission.,Production       ,Shop (Fleet),15-10-1961,MA,Shop,Female,Exceeds,3,19-08-2022,3,5,4,22-Aug-22,Communication Skills,External,Incomplete,Melissabury,Jason Gibson,4,168.71
1484,Lorena,Mahoney,05-May-20,,Production Technician I,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,02-07-1991,MA,Laborer,Female,Exceeds,3,25-12-2022,5,2,1,29-Jul-23,Communication Skills,External,Incomplete,North Georgeburgh,Danielle Maxwell,1,473.77
